,date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter
1049,2021-11-15,0,0,0,87983,82762,110823,16474,0,3694,1333,5078,0,0
1050,2021-11-16,0,0,0,90078,85001,114461,17279,0,3027,1185,4405,0,0
1051,2021-11-17,0,0,0,91163,86139,116211,17121,0,3102,1295,4560,0,0
1052,2021-11-18,0,0,0,89823,85444,114512,16191,0,3611,1710,4902,0,0
1053,2021-11-19,0,0,0,91703,87063,117102,17301,0,5078,2768,6070,0,0
1054,2021-11-20,0,0,0,61928,62619,71981,15242,0,4778,2880,5543,0,0
1055,2021-11-21,0,0,0,51709,53132,60291,14530,0,5132,1780,5961,0,0
1056,2021-11-22,0,0,0,86677,83291,113073,17055,0,3871,1373,4964,0,0
1057,2021-11-23,0,0,0,87624,85496,115782,17110,0,3283,1325,4341,0,0
1058,2021-11-24,0,0,0,89304,87183,117942,17410,0,3213,1375,4479,0,0
1059,2021-11-25,0,0,0,91195,86875,116067,16937,0,3852,1493,4931,0,0
1060,2021-11-26,0,0,0,95358,90477,120365,18732,0,5223,2696,6098,0,0
1061,2021-11-27,0,0,0,66511,66870,78203,17368,0,4968,3131,5783,0,0
1062,2021-11-28,0,0,0,56637,57389,65438,15391,0,5539,1607,6004,0,0
1063,2021-11-29,0,0,0,90221,85130,113725,17137,0,4033,1261,5060,0,0
1064,2021-11-30,0,0,0,98870,86754,117002,17646,0,3456,1110,4591,0,0
1065,2021-12-01,0,0,0,94944,89702,119729,17889,0,3346,1176,4619,0,0
1066,2021-12-02,0,0,0,93672,88893,118429,18363,0,4234,1531,5326,0,0
1067,2021-12-03,0,0,0,76139,74669,92108,15292,0,5649,2077,6733,0,0
1068,2021-12-04,0,0,0,69624,68284,80805,17712,0,5257,2469,6541,0,0
1069,2021-12-05,0,0,0,61028,60917,68820,17123,0,5531,1654,6723,0,0
1070,2021-12-06,0,0,0,93561,88825,117216,18160,0,4382,1431,5626,0,0
1071,2021-12-07,0,0,0,96633,91256,120498,18297,0,3691,1303,4910,0,0
1072,2021-12-08,0,0,0,97184,93931,123450,18421,0,3847,1447,5109,0,0
1073,2021-12-09,0,0,0,97350,92933,124696,18556,0,4624,1980,5713,0,0
1074,2021-12-10,0,0,0,101395,96086,128119,20569,0,5873,3034,6714,0,0
1075,2021-12-11,0,0,0,74426,76648,87969,19897,0,5862,3440,6668,0,0
1076,2021-12-12,0,0,0,64270,65069,72652,18792,0,6000,2863,7592,0,0
1077,2021-12-13,0,0,0,95983,92010,119855,19432,0,5682,2398,6076,0,0
1078,2021-12-14,0,0,0,97115,94629,123406,19096,0,5081,2627,5516,0,0
1079,2021-12-15,0,0,0,98677,97407,125779,19370,0,5153,2688,5909,0,0
1080,2021-12-16,0,0,0,99444,97692,126617,19966,0,5545,2812,6584,0,0
1081,2021-12-17,0,0,0,100031,97844,126018,21318,0,6167,3163,6846,0,0
1082,2021-12-18,0,0,0,66975,70289,76103,17566,0,5759,2081,7027,0,0
1083,2021-12-19,0,0,0,60126,60824,64835,16554,0,6213,2051,7298,0,0
1084,2021-12-20,0,0,0,89874,88233,109618,18680,0,5982,2016,7194,0,0
1085,2021-12-21,0,0,0,91701,90305,116675,18267,0,5582,1577,6629,0,0
1086,2021-12-22,0,0,0,94959,94725,118920,18875,0,5585,1474,6997,0,0
1087,2021-12-23,0,0,0,93720,94428,119331,19140,0,6507,2092,7647,0,0
1088,2021-12-24,0,0,0,95470,95482,117766,20653,0,6994,2592,8134,0,0
1089,2021-12-25,0,0,0,67989,76922,76780,23144,0,6434,3927,7531,0,0
1090,2021-12-26,0,0,0,62524,65996,68342,18757,0,6946,3226,8007,0,0
1091,2021-12-27,0,0,0,90506,88109,113198,17988,0,6374,2490,7406,0,0
1092,2021-12-28,0,0,0,92759,91073,116871,18818,0,5612,2630,6328,0,0
1093,2021-12-29,0,0,0,93341,93076,118043,18735,0,5653,2217,6503,0,0
1094,2021-12-30,0,0,0,93283,92718,117573,18808,0,5983,2119,7326,0,0
1095,2021-12-31,0,0,0,101935,104751,126328,25684,0,6712,2003,8740,0,0
1096,2022-01-01,84122,1722,28072,71002,76294,84319,25112,0,5789,1668,7744,0,0
1097,2022-01-02,77263,1186,24772,61952,61436,69092,17318,0,6583,1516,7946,0,0
1098,2022-01-03,114263,1296,27094,98823,95714,127098,18272,0,4936,1344,6942,0,0
1099,2022-01-04,113677,1607,26469,101465,98546,132713,19085,0,3981,1407,5767,0,0
1100,2022-01-05,116090,1797,26478,103732,97942,133924,19952,0,3772,1437,5427,0,0
1101,2022-01-06,116291,2041,25632,101724,99296,132767,19174,0,3987,1988,6094,0,0
1102,2022-01-07,116071,2114,26682,105127,102232,134437,20734,0,4988,2181,6852,0,0
1103,2022-01-08,88331,1897,23747,73222,75906,81698,18684,0,4783,2210,6212,0,0
1104,2022-01-09,85326,2211,24987,63425,63752,68595,17786,0,5404,1275,6309,0,0
1105,2022-01-10,130355,2474,29802,107164,102406,136382,19486,0,3764,954,5251,0,0
1106,2022-01-11,130246,2464,29382,106859,103597,137666,19005,0,2995,1012,4745,0,0
1107,2022-01-12,129869,2298,28747,106828,103636,138009,19245,0,3146,865,4600,0,0
